nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
6474,18047,listing,,Twinsies Coffee and Cupcakes,4,0,1342049074,1401989558,0,0,0,0,0,0
6475,18046,listing,,Twinsies Coffee and Cupcakes,4,0,1342049144,1401989494,0,0,0,0,0,0
6476,15172,listing,,NW Comic Gallery,4,0,1342051392,1378403703,0,0,0,0,0,0
6535,20616,listing,,Melting Pot Candy,4,0,1342636875,1431124153,0,0,0,0,0,0
6543,12297,listing,,Roberts Crossing,4,1,1342823285,1343686458,0,0,0,0,0,0
6544,12295,listing,,Orchard Heights Winery,4,1,1342824629,1342824629,0,0,0,0,0,0
6545,21647,listing,,Salem Summit Company,4,1,1343685847,1445021150,0,0,0,0,0,0
6593,15865,listing,,Peach Tree Grill at Copper Hill,4,0,1344448464,1383585871,0,0,0,0,0,0
6595,15864,listing,,Peach Tree Grill at Copper Hill,4,0,1344448854,1383585514,0,0,0,0,0,0
6596,15863,listing,,Peach Tree Grill at Copper Hill,4,0,1344448959,1383585458,0,0,0,0,0,0
6597,15861,listing,,Peach Tree Grill at Copper Hill,4,0,1344449233,1383585289,0,0,0,0,0,0
6603,14633,listing,,St. Mary Catholic School,4,0,1344645099,1373927683,0,0,0,0,0,0
6605,12927,listing,,Spirit Expeditions,4,1,1344645612,1352479903,0,0,0,0,0,0
6621,20750,listing,,Illahe Hills Country Club,4,0,1345064035,1432917769,0,0,0,0,0,0
6622,20751,listing,,Illahe Hills Country Club,4,0,1345064116,1432917846,0,0,0,0,0,0
6623,16856,listing,,Stayton House Antiques & Curiosities,4,0,1346093649,1392336051,0,0,0,0,0,0
6658,19874,listing,,"""Willamette Weekend"" Central Salem Vacation Rental",4,0,1346433196,1424713156,0,0,0,0,0,0
6660,15768,listing,,"Kayla, Inc.",4,0,1346449389,1382385673,0,0,0,0,0,0
6661,12478,listing,,"Modern Building Systems, Inc.",4,1,1346449839,1346449839,0,0,0,0,0,0
6693,15470,listing,,Experience Store,4,0,1347315887,1379978454,0,0,0,0,0,0
6694,15471,listing,,Experience Store,4,0,1347316025,1379978778,0,0,0,0,0,0
6703,12539,listing,,Rodeway Inn,4,1,1348245475,1348245475,0,0,0,0,0,0
6738,12582,listing,,Adam's Rib Smoke House Co.,4,1,1348694640,1348694640,0,0,0,0,0,0
6739,18577,listing,,The Original Pancake House,4,1,1348695174,1406740822,0,0,0,0,0,0
6740,18359,listing,,Amity Vineyards,4,0,1348697564,1404850024,0,0,0,0,0,0
6784,21259,listing,,Santiam Wine & Bistro,4,0,1349479195,1438801108,0,0,0,0,0,0
6871,16855,listing,,Hanson Vineyards,4,0,1350074462,1392335688,0,0,0,0,0,0
6895,21660,listing,,Sebright Gardens,4,0,1350489893,1445025499,0,0,0,0,0,0
6896,17018,listing,,Beads A Million,4,0,1350490312,1394064450,0,0,0,0,0,0
6921,16764,listing,,Broken Bread,4,0,1351015645,1392090567,0,0,0,0,0,0
6936,21641,listing,,Ramen Ichiban,4,0,1351554058,1445020334,0,0,0,0,0,0
6996,17026,listing,,Stone Soup Bistro,4,0,1353450607,1394065837,0,0,0,0,0,0
6998,15382,listing,,Santiam Hospital,4,0,1353451385,1379537386,0,0,0,0,0,0
7068,13123,listing,,B&G Bingo,12,1,1354938614,1354938614,0,0,0,0,0,0
7069,13124,listing,,"Boys & Girls Club of Salem, Marion and Polk Counties",12,1,1354939594,1354939594,0,0,0,0,0,0
7071,13131,listing,,Old Mill Feed & Garden,12,1,1354940976,1354940976,0,0,0,0,0,0
7072,15324,listing,,Loustic Marche',12,0,1354941201,1379433091,0,0,0,0,0,0
7074,13134,listing,,Willamette Art Center,12,1,1354941738,1354941738,0,0,0,0,0,0
7076,13137,listing,,Willamette Art Center,12,1,1354942169,1354942211,0,0,0,0,0,0
7078,13140,listing,,Willamette Art Center,12,1,1354942696,1354942733,0,0,0,0,0,0
7137,17040,listing,,Raen Brew,12,0,1355802415,1394210307,0,0,0,0,0,0
7154,17772,listing,,Terra Gardens Nursery & Bark,12,0,1357074589,1399505320,0,0,0,0,0,0
7155,20449,listing,,Rugged,12,0,1357074863,1430343240,0,0,0,0,0,0
7156,20448,listing,,Shryocks Men's Wear,12,0,1357075501,1430343178,0,0,0,0,0,0
7179,13310,listing,,"Stayton Cooperative Telephone Company, dba SCTC",12,1,1357428067,1357428067,0,0,0,0,0,0
7188,13327,listing,,Salon 554,12,1,1358106569,1358106569,0,0,0,0,0,0
7190,13501,listing,,Oregon State Hospital Museum of Mental Health,12,1,1358107298,1360476459,0,0,0,0,0,0
7293,20758,listing,,The Bread Board,12,0,1359772117,1432918823,0,0,0,0,0,0
7295,13466,listing,,Salem-News.com,12,1,1359774355,1359774355,0,0,0,0,0,0
7296,21703,listing,,Salemtowne Civic Association,12,0,1359774646,1445360465,0,0,0,0,0,0
7297,19581,listing,,Heath Florist,12,0,1359774870,1419362329,0,0,0,0,0,0
7319,13500,listing,,Oregon State Hospital Museum of Mental Health,12,1,1360476081,1360476081,0,0,0,0,0,0
7374,14640,listing,,She's the Cats Meow,12,0,1361504602,1374000304,0,0,0,0,0,0
7403,13642,listing,,Salem Jazzercise Center,12,1,1362274767,1362274767,0,0,0,0,0,0
7404,13644,listing,,"The Salem Real Estate Group, Inc.",12,1,1362275134,1362275229,0,0,0,0,0,0
7447,20764,listing,,FASTSIGNS of Salem,12,0,1362794377,1432919212,0,0,0,0,0,0
7449,17072,listing,,ABC Printers Inc.,12,1,1362795032,1394578281,0,0,0,0,0,0
7451,21638,listing,,Oak Tree Inn Restaurant,12,0,1362933401,1445020008,0,0,0,0,0,0
7453,21637,listing,,Oak Knoll Golf Course,12,0,1362934108,1445019931,0,0,0,0,0,0
7566,21258,listing,,Santiam Wine & Bistro,4,0,1363386890,1438800979,0,0,0,0,0,0
7577,13883,listing,,Sugar.Sugar.,12,1,1363832683,1363832683,0,0,0,0,0,0
7607,13925,listing,,Evergreen Golf Course,12,1,1365480208,1365480244,0,0,0,0,0,0
7608,13927,listing,,Evergreen Golf Course,12,1,1365480352,1365480476,0,0,0,0,0,0
7610,15790,listing,,Woodburn Aquatic Center,12,1,1365562261,1382654681,0,0,0,0,0,0
7635,13960,listing,,Woodburn Recreation & Parks,12,1,1365646173,1365646368,0,0,0,0,0,0
7665,17027,listing,,Your Place Restaurant Nightclub,12,0,1366076141,1394066287,0,0,0,0,0,0
7666,21264,listing,,Dave Valencia Insurance Agency Inc.,12,0,1366078257,1438801895,0,0,0,0,0,0
7668,16858,listing,,Portland-Woodburn RV Park,12,0,1366078941,1392336291,0,0,0,0,0,0
7669,17008,listing,,"Class Act, Event Coordinators, Inc.",12,1,1366513885,1394061390,0,0,0,0,0,0
7670,16198,listing,,Emerson Vineyards,12,1,1366514218,1387221262,0,0,0,0,0,0
7672,14006,listing,,Wandering Aengus Ciderworks,12,1,1366567929,1366567929,0,0,0,0,0,0
7674,14010,listing,,Bauman's Farm and Garden,12,1,1366568777,1366568841,0,0,0,0,0,0
7697,20443,listing,,Lion's Share Coffeehouse & Bakery,12,0,1366939608,1430342548,0,0,0,0,0,0
7699,20444,listing,,Lion's Share Coffeehouse & Bakery,12,0,1366939751,1430342644,0,0,0,0,0,0
7700,21678,listing,,Town and Country Bowling Lanes,12,1,1366941414,1445035940,0,0,0,0,0,0
7728,18569,listing,,Gamberetti's Italian Restaurant,12,1,1367713129,1406670861,0,0,0,0,0,0
7731,17904,listing,,Fairview Farm Goat Dairy,12,0,1367715597,1400778547,0,0,0,0,0,0
7791,21623,listing,,Friends of Straub Environmental Learning Center,12,1,1369792194,1445016488,0,0,0,0,0,0
7793,20762,listing,,Washington St Steakhouse & Pub,12,0,1369793096,1432919076,0,0,0,0,0,0
7794,20763,listing,,Washington St Steakhouse & Pub,12,0,1369793335,1432919092,0,0,0,0,0,0
7795,20759,listing,,The Healing Den of Salem,12,0,1369793530,1432918871,0,0,0,0,0,0
7861,20624,listing,,River Rock Concert Series,12,1,1370651182,1431124736,0,0,0,0,0,0
7862,16080,listing,,Historic Gentle House,12,1,1370651767,1385510605,0,0,0,0,0,0
7918,18598,listing,,"Insphere Insurance Solutions - Susan Hewitt, Agent",19,0,1371249055,1407359983,0,0,0,0,0,0
7919,21255,listing,,Salvador's Bakery,19,0,1371660239,1438800213,0,0,0,0,0,0
7923,21028,listing,,La Margarita Co.,19,1,1371668303,1435273692,0,0,0,0,0,0
7925,17323,listing,,City of Keizer,19,1,1371673549,1396567153,0,0,0,0,0,0
7951,21711,listing,,Fitts Seafood,19,0,1371840875,1445373085,0,0,0,0,0,0
7953,16274,listing,,Enlightened Theatrics,19,1,1371846648,1389225649,0,0,0,0,0,0
7956,16620,listing,,Antique Powerland Museums,19,1,1372098914,1391121681,0,0,0,0,0,0
7970,20833,listing,,Keizer Art Association,19,0,1372199188,1433448010,0,0,0,0,0,0
7972,20834,listing,,Keizer Art Association,19,0,1372200526,1433448150,0,0,0,0,0,0
8039,20586,listing,,Logion Web Design,19,0,1373406079,1431035719,0,0,0,0,0,0
8101,20445,listing,,Pacific Hazelnut Candy Factory,19,0,1374015688,1430342868,0,0,0,0,0,0
8103,19116,listing,,The Nest,19,0,1374017089,1413498999,0,0,0,0,0,0
8104,18360,listing,,The Nest,19,0,1374017522,1404850798,0,0,0,0,0,0
8158,17127,listing,,Into The Wild Equine Adventure,19,0,1375463312,1395159101,0,0,0,0,0,0
8169,19385,listing,,Sweet Bye N Bye Inc,19,0,1375473192,1416246360,0,0,0,0,0,0
8170,20587,listing,,Logion Web Design,19,0,1375474127,1431035756,0,0,0,0,0,0
8172,21317,listing,,Apples to Oranges,19,1,1375475751,1440448654,0,0,0,0,0,0
8212,15156,listing,,Mt. Angel Sausage Company,19,1,1375994773,1378338607,0,0,0,0,0,0
8213,15154,listing,,Mt. Angel Sausage Company,19,1,1375995762,1378338521,0,0,0,0,0,0
8215,14918,listing,,Silver Grille,19,1,1375997710,1375997710,0,0,0,0,0,0
8216,15161,listing,,Silver Grille,19,1,1375998585,1378339226,0,0,0,0,0,0
8217,15513,listing,,Apples to Oranges,19,0,1375998843,1380221954,0,0,0,0,0,0
8240,16649,listing,,"Modern Building Systems, Inc.",19,1,1377038277,1391127519,0,0,0,0,0,0
8260,15054,listing,,Amy's In-Home Pet Care,19,1,1377540613,1377540613,0,0,0,0,0,0
8262,21622,listing,,Footwear Express,19,0,1377541302,1445016082,0,0,0,0,0,0
8279,21658,listing,,The Tile Gallery,19,0,1377802512,1445024445,0,0,0,0,0,0
8280,15094,listing,,The Hallie Ford Museum of Art,19,1,1377811608,1377816339,0,0,0,0,0,0
8284,21645,listing,,Star Builders LLC,19,0,1377813474,1445021000,0,0,0,0,0,0
8290,15400,listing,,Mt. Angel Sausage Company,19,1,1378238385,1379634566,0,0,0,0,0,0
8291,15876,listing,,Mt. Angel Sausage Company,19,1,1378239229,1383601038,0,0,0,0,0,0
8292,15395,listing,,Mt. Angel Sausage Company,19,1,1378243390,1379633311,0,0,0,0,0,0
8312,21657,listing,,The Tile Gallery,19,0,1378327959,1445024359,0,0,0,0,0,0
8381,18899,listing,,Woodburn Premium Outlets,19,1,1378940815,1411146075,0,0,0,0,0,0
8384,18808,listing,,Airlie Hills Farm,19,1,1379003553,1410451440,0,0,0,0,0,0
8396,16077,listing,,John L. Scott Real Estate-Curtis Holloway,19,0,1379098356,1385510287,0,0,0,0,0,0
8411,17012,listing,,French Prairie Gardens,19,0,1379522260,1394062462,0,0,0,0,0,0
8415,16415,listing,,Santiam Hospital,19,0,1379525178,1389919277,0,0,0,0,0,0
8426,15562,listing,,Professional Accounting and Consulting Services,19,1,1379702605,1380564492,0,0,0,0,0,0
8428,19085,listing,,Yu Fang Luo at Reflections Salon,19,0,1379703618,1412986834,0,0,0,0,0,0
8466,19260,listing,,Willamette Valley Grill,19,1,1380217687,1414612891,0,0,0,0,0,0
8468,16078,listing,,Bentley's Grill,19,1,1380219154,1385510380,0,0,0,0,0,0
8486,15545,listing,,Grand Hotel in Salem ,19,1,1380301213,1380301707,0,0,0,0,0,0
8522,20749,listing,,"Ascension Accounting, Inc.",19,0,1381258431,1432917689,0,0,0,0,0,0
8524,20760,listing,,"The Summit Group of Oregon, LLC",19,0,1381263674,1432918948,0,0,0,0,0,0
8568,21257,listing,,John L. Scott Real Estate ~ Curtis Holloway,19,0,1382118212,1438800521,0,0,0,0,0,0
8572,20446,listing,,Mary Lou Zeek Gallery,19,0,1382121388,1430342951,0,0,0,0,0,0
8575,20490,listing,,Double H Western Wear/Ranch & Feed,19,0,1382134237,1430498245,0,0,0,0,0,0
8586,17657,listing,,Gregory Dean Photography,19,0,1382552821,1398806898,0,0,0,0,0,0
8609,15815,listing,,"Gilgamesh Brewing, The Campus",19,1,1382994636,1382994636,0,0,0,0,0,0
8612,19867,listing,,Santiam Brewing ,19,1,1383083517,1424281116,0,0,0,0,0,0
8621,16484,listing,,Susan Mason ~ Coldwell Banker Mountain West R.E.,19,1,1383252961,1390416731,0,0,0,0,0,0
8623,21646,listing,,Star Builders LLC ~ Commercial Construction,19,0,1383254309,1445021034,0,0,0,0,0,0
8627,21249,listing,,Johnny's Bar & Grill,19,0,1383758567,1438797301,0,0,0,0,0,0
8629,21250,listing,,Nobles Tavern,19,0,1383759155,1438799268,0,0,0,0,0,0
8631,21251,listing,,Sandi Elwood - Berkshire Hathaway HomeServices Real Estate Professionals,19,0,1383760508,1438799468,0,0,0,0,0,0
8673,15981,listing,,Detroit Lake Marina,19,1,1384284777,1384284905,0,0,0,0,0,0
8676,20628,listing,,Adaptive Riding Institute,19,0,1384286394,1431124986,0,0,0,0,0,0
8694,21659,listing,,Viva! event & destination management,19,0,1384909027,1445024594,0,0,0,0,0,0
8721,17349,listing,,Salem Public Market,19,1,1385425179,1396900947,0,0,0,0,0,0
8723,20736,listing,,Pringle Creek Community - Painters Hall Cafe,19,0,1385488375,1432753757,0,0,0,0,0,0
8725,21718,listing,,Painters Hall at Pringle Creek Community,19,1,1385494086,1445377889,0,0,0,0,0,0
8742,16095,listing,,Print Specialties,19,1,1385570710,1385570710,0,0,0,0,0,0
8744,18736,listing,,Pringle Creek Community - Guest Cottage,19,0,1385572222,1409848423,0,0,0,0,0,0
8746,20610,listing,,Courthouse,19,1,1385573043,1431120354,0,0,0,0,0,0
8747,20611,listing,,Courthouse,19,1,1385573218,1431120424,0,0,0,0,0,0
8781,18560,listing,,Rogue Farms Chatoe Tasting Room,19,1,1386611160,1406668029,0,0,0,0,0,0
8783,19772,listing,,Rogue Farms Hop 'N' Bed,19,0,1386612392,1422317929,0,0,0,0,0,0
8828,16238,listing,,Marian Estates,19,1,1388423668,1388423668,0,0,0,0,0,0
8854,17776,listing,,Salem Ale Works,19,0,1389286395,1399506192,0,0,0,0,0,0
8855,17777,listing,,Salem Ale Works,19,0,1389286681,1399506242,0,0,0,0,0,0
8857,16502,listing,,Pringle Creek Community - a Sustainable Development,19,1,1389290212,1390437903,0,0,0,0,0,0
8859,18042,listing,,Willamette Valley Bank Home Loans - Jordan Keck,19,0,1389291138,1401984466,0,0,0,0,0,0
8861,16291,listing,,Salem Philharmonia Orchestra,19,1,1389291868,1389294642,0,0,0,0,0,0
8956,21666,listing,,Deepwood Museum & Gardens,19,1,1389917249,1445032262,0,0,0,0,0,0
8957,16408,listing,,Hallie Ford Museum of Art - Willamette University,19,1,1389917619,1389917619,0,0,0,0,0,0
8959,16410,listing,,Santiam Golf Club,19,1,1389918176,1389918176,0,0,0,0,0,0
8961,16412,listing,,Annette's,19,1,1389918586,1389918586,0,0,0,0,0,0
8963,20442,listing,,Santiam Hospital,19,0,1389919218,1430342284,0,0,0,0,0,0
8997,19849,listing,,Laura Gail Gwyn Properties,19,1,1390416394,1424211198,0,0,0,0,0,0
8999,21648,listing,,Santiam grill at Santiam Golf Club,19,1,1390418187,1445021947,0,0,0,0,0,0
9000,16490,listing,,Woodburn Recreation & Parks,19,1,1390418620,1390418620,0,0,0,0,0,0
9010,16768,listing,,Travelodge,19,1,1390498583,1392138990,0,0,0,0,0,0
9012,18703,listing,,Arcane Cellars,19,1,1390500856,1409094309,0,0,0,0,0,0
9013,19224,listing,,Arcane Cellars,19,1,1390503411,1414445582,0,0,0,0,0,0
9058,16578,listing,,Woodburn Summer Nights Concerts & Movies,19,1,1391020248,1391020248,0,0,0,0,0,0
9069,21682,listing,,Keizer Iris Festival,19,1,1391122006,1445037322,0,0,0,0,0,0
9070,20835,listing,,Wine & Jazz Fest ~ Deepwood Museum & Gardens,19,1,1391122197,1433448506,0,0,0,0,0,0
9071,16644,listing,,St. Paul Rodeo,19,1,1391123389,1391126196,0,0,0,0,0,0
9072,16631,listing,,Marion County Fair,19,1,1391123597,1391123597,0,0,0,0,0,0
9073,16632,listing,,Santiam Canyon Stampedeâ€”NPRA Rodeo,19,1,1391124615,1391124615,0,0,0,0,0,0
9074,21681,listing,,Canterbury Renaissance Faire,19,1,1391124756,1445037241,0,0,0,0,0,0
9075,16634,listing,,Dallas Summerfest,19,1,1391124878,1391124878,0,0,0,0,0,0
9076,16635,listing,,Santiam SummerFest,19,1,1391124974,1391124974,0,0,0,0,0,0
9077,16636,listing,,The Great Oregon Steam-Up,19,1,1391125124,1391125124,0,0,0,0,0,0
9078,16637,listing,,Woodburn Fiesta Mexicana,19,1,1391125238,1391125238,0,0,0,0,0,0
9079,16638,listing,,Outdoor Antiques Faire,19,1,1391125380,1391125380,0,0,0,0,0,0
9080,16639,listing,,Oregon State Fair,19,1,1391125478,1391125478,0,0,0,0,0,0
9081,16640,listing,,Mount Angel Oktoberfest,19,1,1391125651,1391125651,0,0,0,0,0,0
9082,18117,listing,,Independence Hop and Heritage Festival,19,1,1391125779,1402519058,0,0,0,0,0,0
9083,19703,listing,,Oregon Garden Brewfest,19,1,1391126007,1421350188,0,0,0,0,0,0
9084,17048,listing,,Oregon Ag Fest,19,1,1391126153,1394494007,0,0,0,0,0,0
9085,21661,listing,,Wooden Shoe Tulip Fest,19,0,1391126491,1445025659,0,0,0,0,0,0
9140,16739,listing,,Allied Video Productions,19,1,1391707561,1391732727,0,0,0,0,0,0
9157,19869,listing,,Ale Ways LLC.,19,1,1392241153,1424282184,0,0,0,0,0,0
9159,20752,listing,,Marco Polo Global Restaurant,19,0,1392244834,1432917949,0,0,0,0,0,0
9343,17155,listing,,Fitzpatrick Painting Inc.,19,1,1395331778,1395331778,0,0,0,0,0,0
9394,17227,listing,,BeckenRidge Vineyard,19,1,1395937634,1395937634,0,0,0,0,0,0
9396,17322,listing,,Keizer Civic Center,19,1,1395938498,1396549523,0,0,0,0,0,0
9398,17554,listing,,Flywheel Inc,19,1,1395939317,1398098458,0,0,0,0,0,0
9443,21051,listing,,Starlight Limousine,19,1,1396472472,1436222115,0,0,0,0,0,0
9445,21052,listing,,Starlight Limousine,19,1,1396542394,1436222174,0,0,0,0,0,0
9447,21054,listing,,Starlight Limousine,19,1,1396546406,1436222346,0,0,0,0,0,0
9631,17553,listing,,Flywheel Inc,19,1,1398098112,1398098112,0,0,0,0,0,0
9660,17649,listing,,Rogue Farms,19,1,1398205516,1398728926,0,0,0,0,0,0
9698,17678,listing,,Howard Johnson Inn,19,1,1398879235,1398879329,0,0,0,0,0,0
9700,21656,listing,,Tours By AndrÃ©,19,0,1398880473,1445023524,0,0,0,0,0,0
9752,20757,listing,,Terra Gardens Nursery & Bark,19,0,1399505264,1432918770,0,0,0,0,0,0
9754,17775,listing,,Salem Ale Works,19,1,1399506075,1399506126,0,0,0,0,0,0
9896,18925,listing,,Cafe Shine,19,0,1401224651,1411505472,0,0,0,0,0,0
9974,21616,listing,,Family Treasures Marketplace,19,0,1402334823,1445014847,0,0,0,0,0,0
10049,21617,listing,,Family Treasures Marketplace,19,0,1402700238,1445014879,0,0,0,0,0,0
10055,18199,listing,,Frey's Dahlias,19,1,1402958503,1403033602,0,0,0,0,0,0
10121,18321,listing,,Eagle Home Mortgage,19,1,1403885363,1403885441,0,0,0,0,0,0
10149,18350,listing,,Total Medi Spa,19,1,1404152655,1404152655,0,0,0,0,0,0
10185,18403,listing,,Country Financial,19,1,1405100365,1405100365,0,0,0,0,0,0
10281,18548,listing,,Venti's Cafe & Taphouse,19,1,1406325903,1406327114,0,0,0,0,0,0
10284,18547,listing,,Venti's Cafe & Basement Bar,19,1,1406326957,1406326957,0,0,0,0,0,0
10287,18580,listing,,Panezanellie Breadstick Shoppe,19,1,1406741878,1406742181,0,0,0,0,0,0
10328,18652,listing,,Bixel Street Media,19,1,1408392805,1408392805,0,0,0,0,0,0
10331,18668,listing,,Brush Creek Players,19,1,1408397016,1408492427,0,0,0,0,0,0
10332,21709,listing,,Troutman Photography,19,1,1408398074,1445366549,0,0,0,0,0,0
10363,18702,listing,,Oregon State Capitol ,19,1,1409093806,1409093806,0,0,0,0,0,0
10365,18706,listing,,Saalfeld Griggs | Law Firm,19,1,1409096117,1409096117,0,0,0,0,0,0
10446,18861,listing,,"Salem Window Cleaners, LLC",19,1,1410365119,1410548150,0,0,0,0,0,0
10498,18877,listing,,SwipeNow,19,1,1410812912,1410812912,0,0,0,0,0,0
10555,18971,listing,,Brooks Wine,19,1,1411669934,1411669934,0,0,0,0,0,0
10569,19651,listing,,Heiser Farms Pumpkin Patch,19,1,1412198988,1421190501,0,0,0,0,0,0
10612,19444,listing,,Coldwell Banker Mountain West Real Estate- Lacey Stark,19,1,1412894869,1417025100,0,0,0,0,0,0
10641,19119,listing,,YuFang Luo ~ Reflections Salon,19,1,1413563431,1413564849,0,0,0,0,0,0
10643,20761,listing,,Washington St Steakhouse & Pub,19,0,1413565694,1432919056,0,0,0,0,0,0
10645,21612,listing,,Creekside Grill & the Grotto Martini Bar,19,0,1413582569,1445013665,0,0,0,0,0,0
10694,19613,listing,,Gayle's Italian Market,19,1,1414090170,1420567151,0,0,0,0,0,0
10703,19253,listing,,The Fussy Duck,19,1,1414600030,1414600225,0,0,0,0,0,0
10704,19255,listing,,Salem Pops Orchestra,19,1,1414603757,1414603816,0,0,0,0,0,0
10712,19268,listing,,Willamette Queen Sternwheeler,19,1,1414702537,1414702620,0,0,0,0,0,0
10738,19311,listing,,CÃ_ria Estates,19,1,1415126761,1415129963,0,0,0,0,0,0
10803,19419,listing,,La Lumiere Massage Boutique,19,1,1416936657,1416936657,0,0,0,0,0,0
10805,19426,listing,,Roth's Fresh Markets,19,1,1416944093,1416944776,0,0,0,0,0,0
10806,19425,listing,,Roth's Fresh Markets,19,1,1416944455,1416944665,0,0,0,0,0,0
10807,19424,listing,,Flowers at Roth's,19,1,1416944508,1416944566,0,0,0,0,0,0
10861,19505,listing,,Meadow Creek Village Assisted Living,19,1,1417736502,1417736502,0,0,0,0,0,0
10863,21014,listing,,Chachalu Tribal Museum & Cultural Center ,19,1,1418063239,1435104028,0,0,0,0,0,0
10865,19852,listing,,Red Raven Gallery,19,1,1418064761,1424211947,0,0,0,0,0,0
10872,19786,listing,,Oregon Scenic Bikeway,19,1,1418416385,1422405719,0,0,0,0,0,0
10898,21262,listing,,Riverside West Real Estate,19,0,1418769013,1438801608,0,0,0,0,0,0
11031,19785,listing,,Heiser Farms,19,1,1422402087,1422402473,0,0,0,0,0,0
11072,19851,listing,,Bredimus Insurance Agency,19,1,1424211499,1424211540,0,0,0,0,0,0
11074,20050,listing,,River Gallery,19,1,1424212557,1425686248,0,0,0,0,0,0
11141,19958,listing,,Spitting Image Photos,19,1,1424972707,1424978884,0,0,0,0,0,0
11220,21562,listing,,Grace Goudy Distinguished Artists Series,19,1,1426878279,1444077685,0,0,0,0,0,0
11222,20173,listing,,Lee Mission Cemetery,19,1,1426879529,1426879529,0,0,0,0,0,0
11224,20590,listing,,Maps Credit Union,19,1,1426889941,1431039322,0,0,0,0,0,0
11226,20187,listing,,Bethell Woods Bed & Breakfast,19,1,1427127881,1427128453,0,0,0,0,0,0
11227,20807,listing,,Bethell Woods Bed & Breakfast,19,1,1427129020,1433350156,0,0,0,0,0,0
11229,20248,listing,,Salem Pioneer Cemetery,19,1,1427130820,1427732754,0,0,0,0,0,0
11241,20208,listing,,Spitting Image Photos,19,1,1427150945,1427150945,0,0,0,0,0,0
11242,20210,listing,,Sip Wine and Bistro,19,1,1427151735,1427151765,0,0,0,0,0,0
11243,20213,listing,,Nathan Levin Co.,19,1,1427152387,1427213074,0,0,0,0,0,0
11257,20241,listing,,Croissant & Company Downtown,19,1,1427475453,1427475603,0,0,0,0,0,0
11454,20572,listing,,Hut Airport Shuttle,19,1,1430950929,1430950953,0,0,0,0,0,0
11456,20575,listing,,Hee Hee Illahee RV Resort,19,1,1431017859,1431018062,0,0,0,0,0,0
11458,20577,listing,,Navarra Gardens,19,1,1431019615,1431019615,0,0,0,0,0,0
11461,21240,listing,,Gallagher Fitness Resources,19,1,1431021721,1438298856,0,0,0,0,0,0
11463,20583,listing,,Gallagher Fitness Resources,19,1,1431023233,1431024893,0,0,0,0,0,0
11640,20898,listing,,Elk River Construction,19,1,1433979325,1433979407,0,0,0,0,0,0
11703,21700,listing,,Ankeny Vineyard Winery,19,1,1435272913,1445359768,0,0,0,0,0,0
11704,21027,listing,,La Margarita Co.,19,1,1435273524,1435273524,0,0,0,0,0,0
11756,21102,listing,,Union Barrel ,19,1,1436374080,1436374104,0,0,0,0,0,0
11757,21103,listing,,Union Barrel,19,1,1436375310,1436375310,0,0,0,0,0,0
11758,21104,listing,,Union Barrel,19,1,1436375512,1436375512,0,0,0,0,0,0
11803,21185,listing,,Mix Bistro and Bar,19,1,1437069410,1437153344,0,0,0,0,0,0
11805,21184,listing,,Mix Bistro and Bar,19,1,1437152434,1437153297,0,0,0,0,0,0
11807,21182,listing,,Mix Bistro and Bar,19,1,1437153008,1437153138,0,0,0,0,0,0
11809,21187,listing,,Mix Bistro and Bar,19,1,1437153711,1437153711,0,0,0,0,0,0
11834,21229,listing,,Eola Hills Wine Cellars,19,1,1438200137,1438200137,0,0,0,0,0,0
11836,21235,listing,,Eola Hills Wine Cellars - Legacy Vineyard,19,1,1438201937,1438202689,0,0,0,0,0,0
11871,21308,listing,,Salem Business Computers,19,1,1439500644,1439500644,0,0,0,0,0,0
11884,21343,listing,,Project LTD,19,1,1440693432,1440693432,0,0,0,0,0,0
11885,21344,listing,,Instant Fire Protection,19,1,1440695710,1440695710,0,0,0,0,0,0
12038,21553,listing,,Eola Hills Wine Cellars - Bike Oregon Wine Country,19,1,1444068157,1444068157,0,0,0,0,0,0
12040,21556,listing,,"Konect Aviation Oregon, LLC",19,1,1444070078,1444070201,0,0,0,0,0,0
12042,21558,listing,,Willamette University Department of Music,19,1,1444076940,1444076940,0,0,0,0,0,0
12046,21566,listing,,A Capella Shows,19,1,1444083706,1444083706,0,0,0,0,0,0
12048,21568,listing,,La Tolteca Mexican Restaurant,19,1,1444085744,1444085744,0,0,0,0,0,0
12082,21720,listing,,iCaterOregon,19,1,1445379825,1445379825,0,0,0,0,0,0
12084,21722,listing,,Debra Herring Studio,19,1,1445381112,1445381112,0,0,0,0,0,0
12086,21724,listing,,Debra Herring Studio,19,1,1445381833,1445381833,0,0,0,0,0,0
12088,21726,listing,,"Garten Services, Inc.",19,1,1445442254,1445442254,0,0,0,0,0,0
